Credit_Score,City,Gender,Age,Customer_Since,Current_Account_Balance,Num_of_products,UPI_Enabled,Estimated_Yearly_Income,Customer_Status,Age_Group
596,Bengaluru,Male,41,8,0.0,2,No,10272,Churned,Mid
474,Bengaluru,Female,31,4,0.0,4,No,427835,Retained,Mid
580,Bengaluru,Male,65,0,2698686.458,2,Yes,127046,Churned,Old
438,Delhi,Female,47,7,0.0,4,Yes,70015,Retained,Mid
546,Bengaluru,Male,59,7,1457188.767,4,No,227985,Retained,Old
483,Mumbai,Male,82,3,1498577.152,2,No,67854,Churned,Old
397,Bengaluru,Male,41,0,0.0,4,Yes,374468,Retained,Mid
420,Delhi,Male,54,7,1348959.082,2,No,317323,Retained,Old
407,Delhi,Female,47,1,1189775.028,2,Yes,418774,Retained,Mid
632,Bengaluru,Female,42,1,0.0,2,Yes,347515,Retained,Mid
409,Mumbai,Female,32,8,1808398.008,4,No,129623,Retained,Mid
515,Delhi,Female,84,4,1438206.85,2,Yes,202355,Churned,Old
661,Bengaluru,Male,82,8,683928.5587,4,No,384822,Retained,Old
344,Bengaluru,Female,48,5,2099397.021,2,Yes,31955,Retained,Mid
601,Delhi,Female,44,0,1667638.308,2,Yes,35061,Retained,Mid
609,Delhi,Male,23,7,984762.129,2,No,367352,Retained,Young
474,Mumbai,Female,36,2,1567483.882,2,Yes,60589,Retained,Mid
661,Bengaluru,Female,31,5,0.0,2,Yes,93029,Retained,Mid
596,Delhi,Female,69,0,1767674.26,2,No,36726,Retained,Old
513,Bengaluru,Male,41,7,1637850.396,4,Yes,368256,Retained,Mid
463,Delhi,Female,38,0,2074503.725,2,Yes,280285,Churned,Mid
692,Bengaluru,Female,61,4,1569023.583,2,No,163701,Retained,Old
574,Bengaluru,Male,34,3,1917249.28,2,Yes,159281,Retained,Mid
528,Delhi,Male,41,5,999853.4581,2,No,54318,Retained,Mid
533,Bengaluru,Male,38,3,0.0,4,Yes,437385,Retained,Mid
613,Bengaluru,Male,41,6,1670214.955,2,Yes,122109,Churned,Mid
541,Mumbai,Male,28,2,1996638.152,2,No,513742,Retained,Young
496,Bengaluru,Male,28,2,0.0,4,Yes,39856,Retained,Young
589,Bengaluru,Male,32,8,1909759.283,2,Yes,295487,Retained,Mid
535,Mumbai,Female,74,7,1318967.955,2,Yes,346233,Churned,Old
606,Delhi,Male,34,3,1599773.001,2,Yes,384815,Retained,Mid
519,Delhi,Female,59,2,0.0,4,Yes,21697,Retained,Old
470,Bengaluru,Female,48,5,0.0,2,Yes,459255,Retained,Mid
433,Bengaluru,Female,79,4,853870.6718,4,No,38056,Retained,Old
611,Bengaluru,Male,53,8,0.0,4,Yes,467511,Retained,Old
515,Bengaluru,Male,57,0,0.0,2,Yes,17379,Churned,Old
401,Bengaluru,Male,34,3,0.0,2,Yes,483774,Churned,Mid
418,Bengaluru,Male,54,0,2304854.563,5,Yes,136761,Churned,Old
524,Delhi,Female,35,3,1809037.977,2,Yes,38873,Retained,Mid
501,Bengaluru,Male,34,7,0.0,2,No,209478,Retained,Mid
484,Delhi,Female,42,2,2168153.431,2,Yes,369241,Retained,Mid
590,Bengaluru,Male,36,4,0.0,2,Yes,185980,Retained,Mid
592,Mumbai,Male,34,3,942048.4331,4,Yes,164973,Retained,Mid
541,Delhi,Male,35,8,0.0,2,Yes,61612,Retained,Mid
518,Mumbai,Female,32,1,1564013.966,2,Yes,281016,Churned,Mid
531,Mumbai,Female,48,1,1277674.812,2,Yes,41444,Churned,Mid
580,Mumbai,Female,47,3,1436480.929,4,Yes,239211,Retained,Mid
586,Delhi,Female,36,5,1161488.615,2,No,251740,Retained,Mid
594,Delhi,Male,65,6,0.0,4,No,335353,Retained,Old
428,Mumbai,Female,34,4,1963275.177,2,Yes,362768,Retained,Mid
508,Delhi,Male,39,6,1522060.323,4,Yes,12590,Retained,Mid
503,Bengaluru,Female,45,2,1067318.23,2,Yes,72822,Retained,Mid
553,Delhi,Female,45,5,0.0,4,Yes,33608,Retained,Mid
535,Mumbai,Male,70,7,1516630.047,2,No,327246,Retained,Old
514,Delhi,Male,47,3,1360167.987,2,Yes,388774,Retained,Mid
631,Bengaluru,Female,79,6,0.0,4,Yes,305653,Retained,Old
649,Bengaluru,Female,42,7,0.0,5,No,303529,Retained,Mid
444,Bengaluru,Female,38,4,2317852.634,4,Yes,70535,Churned,Mid
662,Mumbai,Female,31,7,1159900.762,4,Yes,540505,Retained,Mid
522,Bengaluru,Female,48,5,0.0,4,Yes,179177,Retained,Mid
542,Bengaluru,Female,41,4,1530481.852,4,Yes,92337,Retained,Mid
479,Mumbai,Female,48,5,1302066.09,4,Yes,544589,Retained,Mid
476,Bengaluru,Male,35,7,1948708.637,4,No,469835,Retained,Mid
428,Mumbai,Female,75,8,2782159.655,4,Yes,524032,Retained,Old
683,Delhi,Male,36,8,837792.9765,2,Yes,171718,Retained,Mid
522,Delhi,Male,47,4,1222466.82,2,Yes,141659,Retained,Mid
661,Bengaluru,Female,53,4,1446316.549,4,Yes,452179,Retained,Old
692,Mumbai,Female,41,4,1527480.179,2,Yes,524776,Churned,Mid
460,Bengaluru,Female,56,6,1786869.619,2,No,383935,Retained,Old
612,Mumbai,Male,54,3,1291069.562,4,No,245965,Retained,Old
569,Bengaluru,Female,45,2,1359906.323,2,Yes,493233,Retained,Mid
623,Mumbai,Female,42,2,1200031.928,4,No,404677,Retained,Mid
618,Bengaluru,Female,53,2,1382040.378,4,Yes,274362,Retained,Old
546,Bengaluru,Male,59,5,1523934.486,2,No,180919,Retained,Old
534,Bengaluru,Female,47,2,0.0,4,Yes,494688,Retained,Mid
470,Mumbai,Male,53,1,2078889.868,2,No,122525,Churned,Old
575,Mumbai,Male,47,3,1358360.741,2,Yes,518833,Retained,Mid
500,Delhi,Female,64,5,928585.3229,2,Yes,463442,Retained,Old
630,Bengaluru,Male,48,4,1639051.002,2,Yes,280631,Retained,Mid
547,Delhi,Male,72,2,3157723.277,4,Yes,412879,Churned,Old
545,Bengaluru,Male,34,8,0.0,2,No,208926,Retained,Mid
467,Mumbai,Female,69,1,1201822.54,2,No,13415,Churned,Old
480,Bengaluru,Female,48,1,1037215.931,2,Yes,67126,Retained,Mid
483,Bengaluru,Male,31,2,2082076.221,2,Yes,93167,Retained,Mid
421,Delhi,Female,45,3,0.0,4,No,34154,Retained,Mid
548,Mumbai,Male,38,1,1646665.39,5,No,210155,Retained,Mid
435,Delhi,Male,32,4,1576326.043,2,No,170941,Churned,Mid
692,Mumbai,Male,54,1,1558846.76,2,No,18811,Churned,Old
621,Delhi,Male,35,8,1129974.691,2,No,222777,Retained,Mid
483,Delhi,Male,54,5,891011.7361,2,Yes,151643,Retained,Old
580,Delhi,Male,57,1,0.0,2,Yes,295424,Churned,Old
418,Mumbai,Male,54,3,1348764.976,2,No,425791,Churned,Old
523,Mumbai,Female,30,8,2236098.021,4,Yes,74385,Retained,Young
622,Delhi,Male,36,8,2383690.836,2,No,325993,Retained,Mid
422,Bengaluru,Female,59,8,773424.9424,2,Yes,377986,Retained,Old
474,Delhi,Female,57,4,1245657.389,2,Yes,254006,Retained,Old
448,Bengaluru,Female,57,2,0.0,4,Yes,265922,Retained,Old
592,Delhi,Male,34,8,1158513.859,4,No,209911,Retained,Mid
611,Bengaluru,Female,51,1,1445092.439,2,Yes,345002,Retained,Old
420,Bengaluru,Male,36,6,1649742.771,2,Yes,328883,Retained,Mid
590,Mumbai,Female,54,7,1476917.434,2,No,475265,Churned,Old
509,Delhi,Female,27,7,0.0,4,No,524462,Retained,Young
692,Delhi,Female,59,2,0.0,2,Yes,464198,Churned,Old
547,Bengaluru,Male,62,1,0.0,2,Yes,33171,Churned,Old
396,Delhi,Male,47,5,1799303.856,2,No,529908,Retained,Mid
503,Bengaluru,Male,24,6,1673888.946,2,No,101779,Retained,Young
608,Bengaluru,Female,31,6,0.0,4,Yes,388253,Retained,Mid
585,Mumbai,Male,50,4,1818806.599,5,Yes,408503,Churned,Mid
480,Bengaluru,Female,51,7,0.0,4,Yes,393519,Retained,Old
570,Delhi,Female,34,6,0.0,4,No,397693,Retained,Mid
658,Mumbai,Female,62,8,1496349.995,2,Yes,275957,Churned,Old
538,Bengaluru,Female,48,4,0.0,2,No,241872,Retained,Mid
518,Bengaluru,Female,50,2,0.0,4,Yes,151981,Retained,Mid
596,Bengaluru,Female,82,2,0.0,4,Yes,69699,Retained,Old
635,Mumbai,Female,39,6,1089579.079,4,Yes,476287,Retained,Mid
480,Bengaluru,Male,31,4,0.0,4,Yes,333841,Retained,Mid
692,Delhi,Female,69,6,1335169.209,4,No,66012,Churned,Old
621,Mumbai,Male,35,1,1339660.669,4,Yes,165904,Churned,Mid
441,Bengaluru,Male,77,2,742575.5711,4,Yes,21659,Churned,Old
486,Mumbai,Male,47,8,1312275.288,4,Yes,414176,Retained,Mid
516,Mumbai,Female,39,5,1466283.96,2,Yes,356083,Retained,Mid
464,Bengaluru,Male,36,7,0.0,2,Yes,341498,Retained,Mid
455,Bengaluru,Female,62,4,2269482.772,2,No,412479,Churned,Old
642,Mumbai,Female,36,7,2070389.386,2,Yes,12027,Retained,Mid
476,Bengaluru,Female,72,4,1836058.186,4,Yes,151480,Retained,Old
692,Bengaluru,Male,34,4,0.0,4,Yes,90642,Retained,Mid
684,Mumbai,Female,35,2,1479432.767,2,Yes,310923,Retained,Mid
455,Bengaluru,Male,96,8,0.0,2,Yes,336992,Retained,Old
664,Mumbai,Male,44,4,1710191.71,5,Yes,197011,Churned,Mid
372,Delhi,Female,53,6,0.0,4,No,509589,Retained,Old
610,Mumbai,Male,42,1,1749722.514,4,Yes,74981,Retained,Mid
510,Bengaluru,Female,96,1,1118610.412,2,No,398098,Retained,Old
646,Bengaluru,Male,48,6,0.0,4,Yes,203502,Retained,Mid
569,Bengaluru,Female,85,8,1414698.275,2,Yes,76663,Churned,Old
551,Bengaluru,Female,28,2,0.0,4,Yes,55052,Retained,Young
514,Bengaluru,Male,38,4,1600614.443,2,Yes,292870,Retained,Mid
486,Bengaluru,Male,67,4,1026556.466,2,Yes,190103,Churned,Old
414,Bengaluru,Male,48,4,0.0,4,Yes,258013,Retained,Mid
362,Mumbai,Male,38,6,1713648.029,4,Yes,193482,Retained,Mid
479,Bengaluru,Female,44,1,1598809.901,2,Yes,208144,Retained,Mid
548,Bengaluru,Female,42,3,0.0,2,Yes,433032,Retained,Mid
531,Bengaluru,Male,44,7,1238890.529,2,Yes,456241,Retained,Mid
565,Bengaluru,Male,22,4,0.0,4,Yes,31579,Retained,Young
611,Mumbai,Female,38,8,1340425.0,4,Yes,74244,Retained,Mid
513,Mumbai,Male,34,2,1402742.472,4,Yes,359379,Retained,Mid
447,Bengaluru,Male,38,4,0.0,4,No,382108,Retained,Mid
543,Bengaluru,Female,34,1,1515618.275,2,Yes,77422,Retained,Mid
465,Bengaluru,Male,39,7,0.0,4,No,231706,Retained,Mid
632,Mumbai,Male,42,8,1553150.515,4,Yes,201282,Retained,Mid
415,Bengaluru,Male,22,3,2163657.058,2,No,121579,Retained,Young
350,Mumbai,Male,44,7,2096187.476,2,Yes,272278,Retained,Mid
528,Bengaluru,Male,39,4,1337104.905,2,Yes,527381,Retained,Mid
553,Mumbai,Male,32,4,871913.9516,2,Yes,331936,Retained,Mid
470,Bengaluru,Female,62,4,2063428.963,4,Yes,465237,Retained,Old
514,Bengaluru,Female,27,1,2026771.312,2,No,338913,Retained,Young
570,Delhi,Female,39,8,2215081.665,4,Yes,195005,Retained,Mid
443,Bengaluru,Female,47,7,0.0,4,Yes,168723,Retained,Mid
616,Bengaluru,Female,30,6,1542850.963,4,Yes,359603,Retained,Young
551,Bengaluru,Female,42,3,1026281.963,2,No,323154,Retained,Mid
461,Delhi,Female,31,7,0.0,4,Yes,427760,Retained,Mid
516,Bengaluru,Female,109,4,0.0,4,Yes,442703,Retained,Old
595,Mumbai,Female,39,2,1659139.736,4,Yes,381067,Retained,Mid
508,Delhi,Male,44,7,0.0,4,Yes,261390,Retained,Mid
545,Mumbai,Female,51,8,1391464.806,2,Yes,489958,Churned,Old
457,Bengaluru,Female,42,1,1212306.737,4,No,278625,Retained,Mid
533,Bengaluru,Female,28,2,1724007.917,2,Yes,135569,Retained,Young
528,Mumbai,Female,24,6,1224117.118,2,No,364649,Retained,Young
672,Delhi,Female,48,4,1979586.837,4,No,495732,Retained,Mid
335,Bengaluru,Male,39,2,0.0,4,Yes,257068,Retained,Mid
594,Delhi,Male,36,8,0.0,4,No,483792,Retained,Mid
567,Bengaluru,Male,26,1,0.0,4,No,240567,Retained,Young
645,Bengaluru,Male,84,8,1466311.995,2,Yes,504797,Retained,Old
572,Bengaluru,Female,72,8,0.0,2,No,234386,Churned,Old
648,Delhi,Female,48,7,1324578.102,2,Yes,50716,Retained,Mid
499,Mumbai,Male,51,8,1535720.858,2,No,259943,Churned,Old
396,Bengaluru,Female,67,4,2961942.934,2,Yes,66326,Churned,Old
525,Bengaluru,Male,54,7,980664.0537,2,No,61808,Retained,Old
576,Mumbai,Female,50,8,2526562.068,4,Yes,287148,Retained,Mid
614,Delhi,Female,45,5,2406093.758,4,Yes,245471,Retained,Mid
487,Bengaluru,Female,75,4,0.0,2,No,483327,Churned,Old
513,Delhi,Female,48,6,1324361.111,2,No,126463,Retained,Mid
442,Delhi,Female,39,8,612518.6483,2,Yes,210347,Retained,Mid
522,Bengaluru,Male,42,2,0.0,4,Yes,10795,Retained,Mid
489,Bengaluru,Female,53,1,1212978.644,4,Yes,171729,Retained,Old
431,Bengaluru,Female,65,1,1311752.288,2,No,301274,Churned,Old
492,Bengaluru,Female,35,8,0.0,4,Yes,152676,Retained,Mid
679,Bengaluru,Male,30,5,0.0,2,Yes,203536,Retained,Young
443,Delhi,Female,32,7,1958093.228,2,Yes,221042,Retained,Mid
482,Delhi,Female,44,7,0.0,4,Yes,494339,Retained,Mid
575,Bengaluru,Female,31,4,0.0,4,Yes,383452,Retained,Mid
514,Delhi,Male,31,6,915391.214,2,Yes,21428,Retained,Mid
525,Bengaluru,Male,24,3,302734.3905,2,Yes,31887,Retained,Young
581,Mumbai,Male,41,1,1230628.03,4,Yes,1227,Retained,Mid
670,Bengaluru,Male,53,1,0.0,4,No,500009,Retained,Old
580,Bengaluru,Female,36,5,1121409.737,2,No,541172,Churned,Mid
622,Mumbai,Female,38,4,991573.6419,4,Yes,285548,Retained,Mid
513,Bengaluru,Female,38,8,0.0,4,Yes,312359,Retained,Mid
533,Bengaluru,Female,53,7,1012843.399,2,No,516717,Retained,Old
566,Delhi,Female,30,0,1143378.932,2,Yes,158890,Retained,Young
542,Mumbai,Female,32,3,1366820.643,2,No,205076,Retained,Mid
631,Delhi,Female,36,2,0.0,4,Yes,484735,Retained,Mid
432,Delhi,Male,41,8,1193467.51,2,Yes,337376,Retained,Mid
443,Bengaluru,Male,85,3,1595006.648,2,Yes,305227,Churned,Old
594,Bengaluru,Male,35,8,1655745.88,2,No,166872,Retained,Mid
602,Mumbai,Male,41,4,1348963.907,2,No,259065,Churned,Mid
521,Mumbai,Female,36,7,926501.5466,4,No,95691,Retained,Mid
686,Bengaluru,Male,44,7,1778599.884,2,Yes,29602,Retained,Mid
560,Mumbai,Female,31,8,1946041.564,4,Yes,393044,Retained,Mid
406,Bengaluru,Male,56,5,0.0,4,Yes,201262,Retained,Old
593,Delhi,Male,50,1,0.0,4,Yes,409705,Retained,Mid
487,Delhi,Female,41,4,0.0,4,No,36195,Retained,Mid
391,Bengaluru,Male,47,6,0.0,2,Yes,466684,Churned,Mid
612,Bengaluru,Female,45,3,0.0,2,Yes,515602,Retained,Mid
448,Bengaluru,Male,44,8,0.0,4,Yes,593,Retained,Mid
457,Mumbai,Female,34,4,1648593.082,4,No,392667,Retained,Mid
592,Bengaluru,Male,94,1,0.0,4,Yes,361124,Retained,Old
497,Bengaluru,Female,47,1,0.0,4,Yes,280964,Retained,Mid
459,Mumbai,Male,82,4,1444391.677,5,No,50033,Churned,Old
682,Delhi,Female,51,8,1579346.248,4,Yes,399375,Retained,Old
522,Bengaluru,Female,27,1,1832546.696,4,No,320726,Retained,Young
487,Mumbai,Male,62,4,1026535.327,5,No,175781,Churned,Old
414,Bengaluru,Female,39,7,0.0,4,No,184751,Retained,Mid
368,Mumbai,Female,65,1,1181016.627,4,No,252159,Retained,Old
518,Bengaluru,Female,34,5,0.0,4,Yes,6528,Retained,Mid
493,Delhi,Female,44,6,1671220.93,2,Yes,531196,Retained,Mid
677,Bengaluru,Female,80,2,0.0,2,No,350164,Churned,Old
657,Bengaluru,Female,36,8,1236046.369,4,Yes,488113,Retained,Mid
560,Delhi,Male,39,5,0.0,2,Yes,69835,Churned,Mid
479,Mumbai,Male,18,8,953398.0743,2,Yes,391858,Churned,Young
622,Bengaluru,Male,24,6,0.0,4,Yes,509901,Retained,Young
552,Bengaluru,Male,59,2,0.0,4,Yes,88502,Retained,Old
504,Delhi,Male,35,4,2502494.396,4,Yes,473424,Churned,Mid
536,Bengaluru,Male,35,8,0.0,4,Yes,255232,Retained,Mid
536,Bengaluru,Female,51,1,1301585.342,4,Yes,73704,Retained,Old
470,Bengaluru,Female,23,8,1035611.988,2,Yes,343089,Retained,Young
466,Bengaluru,Female,36,4,0.0,2,No,112715,Retained,Mid
573,Delhi,Female,24,8,1562753.572,2,Yes,349753,Retained,Young
474,Mumbai,Female,39,7,2041819.955,4,Yes,115467,Retained,Mid
656,Bengaluru,Female,34,8,0.0,4,No,384039,Retained,Mid
427,Bengaluru,Female,22,8,0.0,4,Yes,203859,Retained,Young
561,Bengaluru,Female,39,5,1407880.063,2,Yes,484848,Retained,Mid
510,Mumbai,Female,23,4,2667650.388,2,Yes,282476,Retained,Young
354,Mumbai,Female,42,7,1434840.637,2,No,2688,Churned,Mid
384,Delhi,Male,30,4,0.0,4,Yes,4937,Retained,Young
461,Bengaluru,Male,42,6,0.0,4,Yes,78609,Retained,Mid
535,Bengaluru,Female,35,3,1508392.049,4,Yes,200358,Retained,Mid
569,Bengaluru,Female,31,3,1622567.122,2,Yes,415425,Retained,Mid
426,Delhi,Male,24,4,2443783.26,2,No,425070,Retained,Young
607,Bengaluru,Female,24,3,1823379.267,4,No,466162,Retained,Young
542,Bengaluru,Female,45,8,0.0,4,Yes,282202,Retained,Mid
540,Delhi,Male,36,7,1154974.19,2,Yes,101002,Retained,Mid
437,Bengaluru,Male,44,8,0.0,2,No,143398,Churned,Mid
622,Bengaluru,Male,62,8,1636989.509,2,Yes,218037,Churned,Old
561,Delhi,Male,30,3,0.0,4,Yes,527280,Retained,Young
376,Mumbai,Male,24,8,756453.9386,4,No,176504,Retained,Young
679,Bengaluru,Female,26,6,0.0,4,Yes,228639,Retained,Young
584,Mumbai,Female,35,8,2401728.061,4,Yes,76659,Retained,Mid
430,Bengaluru,Male,28,6,2517730.979,4,No,382157,Retained,Young
542,Bengaluru,Female,64,2,2010499.005,2,No,430028,Churned,Old
599,Bengaluru,Male,41,5,0.0,2,Yes,193150,Retained,Mid
416,Bengaluru,Male,32,4,0.0,4,Yes,394523,Retained,Mid
526,Bengaluru,Male,51,7,1919976.986,2,Yes,169699,Retained,Old
682,Bengaluru,Female,34,2,0.0,4,Yes,22530,Retained,Mid
653,Delhi,Female,48,5,0.0,4,Yes,129655,Retained,Mid
618,Bengaluru,Male,34,1,1361908.094,2,Yes,115108,Retained,Mid
598,Delhi,Female,44,6,992720.31,4,No,256118,Retained,Mid
504,Mumbai,Female,47,8,1262135.802,4,No,386172,Retained,Mid
584,Mumbai,Female,84,6,1580997.561,2,Yes,275460,Retained,Old
515,Bengaluru,Male,36,3,0.0,4,Yes,523614,Retained,Mid
434,Mumbai,Female,51,4,908328.7399,4,No,34351,Retained,Old
428,Bengaluru,Male,42,4,535484.0885,2,Yes,172147,Retained,Mid
481,Delhi,Female,75,4,1669365.374,2,No,376056,Retained,Old
457,Mumbai,Female,61,4,1123807.006,2,Yes,73130,Retained,Old
588,Mumbai,Male,92,3,1370107.894,2,No,388996,Churned,Old
588,Mumbai,Male,30,4,1080588.616,2,Yes,393117,Retained,Young
553,Delhi,Male,34,8,1524860.518,4,Yes,277106,Retained,Mid
464,Bengaluru,Female,42,5,0.0,2,Yes,514428,Retained,Mid
575,Bengaluru,Female,57,3,0.0,4,Yes,477563,Retained,Old
525,Mumbai,Female,48,2,1111046.626,2,Yes,339691,Churned,Mid
556,Delhi,Female,47,4,1128420.812,2,Yes,320059,Churned,Mid
561,Bengaluru,Female,57,2,0.0,4,Yes,414745,Retained,Old
618,Mumbai,Female,31,4,1262182.205,4,No,236543,Retained,Mid
444,Mumbai,Male,103,7,1443695.568,4,Yes,182837,Churned,Old
522,Delhi,Female,50,8,1740469.755,2,Yes,96901,Retained,Mid
643,Bengaluru,Male,36,8,1782598.155,2,No,534830,Retained,Mid
527,Bengaluru,Female,35,4,1159198.178,2,Yes,63380,Retained,Mid
540,Mumbai,Female,41,5,774256.6049,4,Yes,335447,Retained,Mid
617,Bengaluru,Male,36,6,0.0,4,No,227397,Retained,Mid
692,Bengaluru,Male,44,2,0.0,4,Yes,24700,Retained,Mid
648,Bengaluru,Female,35,8,1430573.079,2,No,344624,Retained,Mid
596,Mumbai,Female,45,4,1074483.888,2,Yes,256951,Retained,Mid
605,Bengaluru,Female,72,8,0.0,4,Yes,464399,Retained,Old
615,Delhi,Female,44,5,1514662.819,2,Yes,465126,Churned,Mid
520,Mumbai,Male,42,4,2063910.421,2,No,136000,Retained,Mid
431,Mumbai,Female,36,8,832751.5469,2,No,278627,Retained,Mid
692,Mumbai,Female,41,6,1249424.219,2,Yes,239332,Retained,Mid
457,Bengaluru,Male,34,1,923598.2771,4,Yes,178733,Retained,Mid
649,Bengaluru,Female,22,7,0.0,4,Yes,294849,Retained,Young
543,Mumbai,Male,59,1,1160638.86,4,No,310470,Churned,Old
357,Bengaluru,Male,41,4,0.0,4,Yes,176502,Retained,Mid
377,Delhi,Female,19,7,3049657.355,2,Yes,351435,Retained,Young
518,Delhi,Male,47,5,0.0,4,Yes,497584,Retained,Mid
576,Bengaluru,Male,91,1,0.0,4,No,10513,Retained,Old
588,Bengaluru,Female,59,6,0.0,4,Yes,412879,Retained,Old
516,Mumbai,Male,77,3,1138832.874,2,No,268339,Churned,Old
493,Delhi,Male,67,1,1353556.47,2,Yes,207845,Retained,Old
543,Mumbai,Female,36,8,1603863.902,4,No,1873,Retained,Mid
387,Bengaluru,Female,45,5,0.0,2,Yes,156171,Churned,Mid
499,Mumbai,Female,47,1,2004050.618,5,No,295796,Churned,Mid
503,Mumbai,Female,53,4,2183792.021,4,No,381654,Retained,Old
527,Mumbai,Female,48,4,1578401.175,2,No,13883,Retained,Mid
574,Mumbai,Female,50,7,2341981.759,4,Yes,151551,Retained,Mid
629,Mumbai,Female,57,2,1496034.575,7,Yes,391818,Churned,Old
435,Bengaluru,Male,61,3,0.0,2,No,169378,Churned,Old
581,Mumbai,Female,20,5,996779.8471,4,No,74882,Retained,Young
515,Mumbai,Male,31,7,1283395.028,2,Yes,267640,Retained,Mid
539,Mumbai,Female,36,0,1260033.218,2,Yes,445780,Retained,Mid
619,Bengaluru,Male,36,5,1833064.517,4,Yes,407632,Retained,Mid
558,Mumbai,Male,45,4,2179762.808,4,Yes,446102,Retained,Mid
557,Bengaluru,Male,47,6,0.0,2,Yes,199605,Churned,Mid
557,Mumbai,Female,42,1,1641520.132,4,Yes,82184,Churned,Mid
526,Mumbai,Male,32,8,1213959.355,4,No,375314,Retained,Mid
498,Bengaluru,Female,24,1,2638703.747,2,Yes,470806,Retained,Young
499,Bengaluru,Male,47,8,1137244.96,4,Yes,166326,Retained,Mid
574,Mumbai,Male,53,8,1311884.911,2,Yes,376509,Churned,Old
527,Mumbai,Female,64,4,1714915.795,2,Yes,81877,Retained,Old
475,Delhi,Male,31,4,0.0,4,Yes,243481,Retained,Mid
692,Delhi,Female,38,7,2953069.276,2,No,186601,Retained,Mid
609,Mumbai,Female,69,3,1949812.857,2,Yes,255727,Churned,Old
522,Mumbai,Female,17,4,1383462.886,4,No,27574,Retained,Young
537,Delhi,Female,36,4,0.0,2,Yes,81276,Retained,Mid
588,Bengaluru,Female,26,3,0.0,4,Yes,368535,Retained,Young
574,Mumbai,Female,59,8,1431951.683,2,No,474741,Churned,Old
487,Delhi,Male,85,1,660811.7285,2,Yes,417205,Retained,Old
617,Bengaluru,Male,32,3,1894181.994,2,Yes,428098,Retained,Mid
566,Bengaluru,Female,18,1,1379339.109,2,Yes,7581,Retained,Young
457,Bengaluru,Male,64,1,1605357.198,2,Yes,179160,Churned,Old
544,Mumbai,Male,35,8,1082171.222,2,Yes,119446,Retained,Mid
537,Bengaluru,Female,84,7,1829401.485,2,Yes,117239,Retained,Old
396,Bengaluru,Female,42,5,0.0,4,Yes,346528,Retained,Mid
479,Bengaluru,Male,56,8,1319996.286,4,Yes,101441,Retained,Old
596,Delhi,Male,34,8,1241358.497,2,Yes,316292,Retained,Mid
527,Bengaluru,Male,42,6,0.0,4,Yes,532184,Retained,Mid
495,Mumbai,Female,27,1,1310565.209,2,No,19354,Retained,Young
611,Delhi,Male,42,3,1201812.362,4,Yes,150324,Retained,Mid
507,Bengaluru,Male,38,8,0.0,2,Yes,66456,Retained,Mid
410,Mumbai,Female,72,8,1271852.3,2,No,153041,Churned,Old
632,Bengaluru,Male,32,4,1829570.224,2,Yes,13722,Churned,Mid
498,Delhi,Male,82,0,2348206.487,4,Yes,528493,Retained,Old
571,Delhi,Male,39,7,95847.57885,4,Yes,149840,Retained,Mid
383,Delhi,Female,32,4,1617462.503,2,Yes,187115,Retained,Mid
613,Bengaluru,Male,47,0,16988.79034,4,Yes,485130,Churned,Mid
560,Bengaluru,Female,27,1,0.0,4,Yes,286138,Retained,Young
501,Delhi,Male,51,3,1542111.668,2,Yes,51405,Churned,Old
435,Bengaluru,Male,59,8,0.0,2,Yes,410682,Churned,Old
457,Mumbai,Female,36,7,1091616.338,4,Yes,3711,Retained,Mid
629,Delhi,Female,64,4,0.0,4,No,338611,Churned,Old
447,Bengaluru,Male,56,6,0.0,2,Yes,298800,Retained,Old
579,Mumbai,Female,42,6,1111871.868,4,Yes,166176,Retained,Mid
609,Bengaluru,Male,19,6,0.0,4,No,29570,Retained,Young
483,Bengaluru,Male,36,0,1141926.821,2,Yes,546538,Retained,Mid
613,Bengaluru,Female,35,5,2545664.207,2,Yes,442874,Retained,Mid
575,Delhi,Male,35,4,1743506.509,2,No,375022,Retained,Mid
353,Bengaluru,Female,48,4,1334250.128,2,No,155580,Retained,Mid
609,Bengaluru,Male,45,3,2173296.447,2,No,267777,Retained,Mid
461,Delhi,Male,48,1,0.0,4,Yes,9356,Retained,Mid
570,Delhi,Female,77,6,0.0,4,No,75613,Retained,Old
607,Bengaluru,Female,39,2,2444559.479,2,Yes,61304,Retained,Mid
438,Mumbai,Male,50,1,1182661.96,4,No,257676,Retained,Mid
474,Mumbai,Male,35,6,1123800.068,4,Yes,49726,Retained,Mid
653,Delhi,Male,42,1,0.0,4,No,20427,Retained,Mid
440,Delhi,Female,30,7,0.0,4,No,541360,Retained,Young
438,Bengaluru,Male,82,3,830007.5277,2,No,48446,Churned,Old
689,Delhi,Male,42,8,1408240.958,2,Yes,318088,Retained,Mid
428,Delhi,Male,36,7,1439545.845,4,Yes,301696,Churned,Mid
651,Bengaluru,Male,44,2,2369497.454,4,Yes,186452,Retained,Mid
500,Mumbai,Male,53,8,1629546.755,4,No,303350,Retained,Old
557,Delhi,Female,45,8,0.0,4,Yes,51581,Retained,Mid
531,Mumbai,Male,26,2,2189375.88,5,Yes,546207,Retained,Young
493,Mumbai,Female,47,1,1949620.785,4,Yes,456611,Retained,Mid
557,Mumbai,Female,74,6,1234715.377,2,No,310928,Retained,Old
